Taxa	Kingdom	Phylum	Class	Order	Family	Genus	Species
ff30b3d451a318cb5fcf4a87f83927ad	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Kineothrix	Kineothrix sp000403275
e5f421f77127c381ff85107a2d059a54	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	NA	NA
57e11c3559fa2ef79a2702684229e4ba	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Acetatifactor	Acetatifactor muris
f9c752d5c510e07c457e029af2d6d31b	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	NA	NA
0570b4a067b34904d37cb5ddc848b221	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	CAG-95	CAG-95 sp009917455
cfb6d4bf474238fa56307228afe87405	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	CAG-95	CAG-95 sp009917455
aa3ee8a28c6bbf429c99b73d1edef269	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	CAG-95	CAG-95 sp009917455
088713e60ed61b098778719ac18e3236	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	CAG-95	CAG-95 sp009917455
50c77a7d7927650d7b1a093e9d2c62de	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	CAG-95	CAG-95 sp009917455
212a80f24d6b5b5282958baab371202b	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Copromonas	Copromonas sp000435795
fba4814520ceefacdd71421bc14421c4	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Copromonas	Copromonas sp000435795
6b8307a0222360f36caf7065c78ff424	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	NA	NA
020f48a69f9bf40e54fbac885f94695a	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	COE1	COE1 sp000403335
b358d76cf51dad99d526470074e5f31c	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	NA	NA
cdb79eecfa38ac58e99bfdef45fabfce	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	NA	NA
e1d34bfaee639f5be81d28b8b33c5e2f	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Kineothrix	Kineothrix sp000403275
dd3f1d27af1be908d3c3fd143339aa9c	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	COE1	COE1 sp000403335
54dcb911e3ab04e9d5b30c3912100b41	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	COE1	NA
27b0bca5c048a9dfade9558dcf685681	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	COE1	COE1 sp000403335
a5bc90c05d64d08c02c400ee977a91f0	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	COE1	NA
d6cac08cbecd090e37f47abfdccb0422	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	COE1	NA
4ae33466f29277f3cba0834c894ee4a4	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	COE1	COE1 sp000403335
dbb1224c8dc2835b139adf2ca1f48ebf	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	COE1	COE1 sp000403335
25701bc06e4a2d4b040f35a10c2ab965	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	COE1	NA
70d9b060e6c0b37c28dd6b1b6073baaa	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	CAG-95	CAG-95 sp000403495
a927fa934cf9d977992764c4dcba0b7d	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	CAG-95	CAG-95 sp000403495
ae3e52f144a3b5cadf6bbc0e23597a3b	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	NA	NA
0e064a94474c099cd422c1ef160ab28c	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Kineothrix	Kineothrix sp000403275
5a483930ae687501d239547148452dec	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	NA	NA
924668f542df9de35c2226e4a6cf09bd	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Kineothrix	Kineothrix sp000403275
f321d5342f0c8e8e85268b58b897f35b	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Kineothrix	Kineothrix sp000403275
a252c86ee882a495a76c18e7f3c63d18	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	UBA3282	UBA3282 sp003611805
eadf136b3be32021ccc7859e14c84f07	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	UBA3282	UBA3282 sp003611805
ce0fd2cf90c42ae9233134dfbd75a46b	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	UBA3282	UBA3282 sp003611805
f7428585b7cf8d65f206036a5852adab	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	UBA3282	UBA3282 sp003611805
4cc5231ea86506b08cdeebfec868214f	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	UBA3282	UBA3282 sp003611805
1312e125e3c798888ec0b2b5f88b0c53	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	UBA3282	UBA3282 sp003611805
ed4c242cee9f6a3ee6a180caa714a818	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	UBA3282	UBA3282 sp003611805
6c8fd159b1fc28483e06cb2d2c7b1597	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	UBA3282	UBA3282 sp003611805
78fb4140156b855369c5c80f4555cfd7	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	UBA3282	UBA3282 sp003611805
e24e7b9b383a4e46a7761d21ddd703aa	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	UBA3282	UBA3282 sp003611805
8dc9533a41bcb3650c1631ff2d46e74b	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	UBA3282	UBA3282 sp003611805
d47dcf98096ce9005ae7b6d1cca28435	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	UBA3282	UBA3282 sp003611805
fc84897663743f59818bb7fdd05e7b0a	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	NA	NA
cbbc9e2c35c6198607c01c87e4bb5294	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	UBA3282	UBA3282 sp003611805
cfdf39cd6545fb6a7ddb747c3393c225	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	UBA3282	UBA3282 sp003611805
3dfaa3fabdf04711351c97af550d2921	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	UBA3282	UBA3282 sp003611805
982a74bbad780f1063c5024106a33c77	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	UBA3282	UBA3282 sp003611805
b5ad34d760628319baf398eac0c09823	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	NA	NA
9e50312d0eebe6cb77e2ae7caeb2b4de	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	UBA3282	UBA3282 sp003611805
e046e29a358f4e382dccc33ca22f61ad	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	UBA3282	UBA3282 sp003611805
3b464b2c3ef760585938966db87f55c3	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	NA	NA
707740d13076516032127f753473cfc3	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	UBA3282	UBA3282 sp003611805
37a0a427f45ea3b8299b4a41c10d02e6	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	NA	NA
b971daa61a53d9e096214599176b245e	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Kineothrix	Kineothrix sp000403275
fd54faa463e99098527833fc9d14c4da	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Kineothrix	Kineothrix sp000403275
f293a879a98fe3b07b716d96b4449827	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Kineothrix	Kineothrix sp000403275
08eedcaf8f982611c4982038139f6271	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Kineothrix	Kineothrix sp000403275
a452acdd4133942f4427f17e596c9a80	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Kineothrix	Kineothrix sp000403275
35b8c10c192360a7cdad628a185e99e5	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Kineothrix	Kineothrix sp000403275
4debdb072999105a06ee39aa8779f01c	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Kineothrix	Kineothrix sp000403275
a2059dc1d1825bb8a0a039915d189ef8	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Kineothrix	Kineothrix sp000403275
aa72cb690f877a365de8223b4466671b	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	NA	NA
5284495840f983847ec0d0b741a9a471	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Kineothrix	Kineothrix sp000403275
d80a7337f5b24c90a8cc2dd4d9896e61	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	CAG-56	CAG-56 sp004793585
e438498696e4ce6da6b786e98f911a9e	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	CAG-56	CAG-56 sp004793585
d0de518819b6b61f8efc8b08490ab154	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Kineothrix	Kineothrix sp000403275
af140e3881d1c74ce8b17a5c8979dfa5	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Kineothrix	Kineothrix sp000403275
cf06ff688db7794a55279ba045ba2862	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Kineothrix	Kineothrix sp000403275
5f1f6453ad88dc836876671d27f97f58	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Kineothrix	Kineothrix sp000403275
5128c1f23df8732151a97a1c9aef0cb8	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Luxibacter	NA
f4c7676e8043df7074244706adb77375	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	NA	NA
6e424244f0ae7694d4a2678c19ecc0a9	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	NA	NA
3f2528fd60a3c6bfdd9c72b69f0f91ae	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Bilifractor	Bilifractor porci
fcfc259df19c81f8b6701748baaaa360	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	NA	NA
94c62610723c2344b918dfe162390e0d	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Kineothrix	Kineothrix sp000403275
0e15737671741c707e2fc53a6bf0ff68	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Lachnoclostridium_A_130679	Lachnoclostridium_A_130679 sp002160755
4e1bda045e6ba843353281138c649093	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	CAG-95	CAG-95 sp900066375
32c1670d1313974d55f7aeb1f9e4f760	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Eubacterium_J	Eubacterium_J plexicaudatum
b6e9aba8d8b1b098b18da55f569c8f2b	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Lacrimispora	NA
bbaad0f397a1590db5c42bf1f40c8db9	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	NA	NA
1e040db0048bb4067f6d355cb45648dd	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	NA	NA
a6814253a38248cacced10ba5b2e3b1d	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	NA	NA
d2be1254f5e7eb97bd42ec342d9cb11d	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	NA	NA
45ec8d8b3f3f833abb943a394602ca67	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Kineothrix	Kineothrix sp000403275
2ce88e05f1919882b01289628bd3d156	d__Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	NA	NA
